backend,env,model,size,params,test,t/s
vulkan,baseline,"4f0e43da6","9282","AMD Ryzen AI 9 HX 370 w/ Radeon 890M","AMD Radeon 890M Graphics (RADV GFX1150)","Vulkan","models/gguf/Qwen3-4B-Instruct-2507-Q4_0.gguf","qwen3 4B Q4_0","2363590144","4022468096","2048","512","12","0x0","0","50","f16","f16","99","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-05-23T01:53:43Z","855021360","1495131","598.816669","1.046359"
vulkan,baseline,"4f0e43da6","9282","AMD Ryzen AI 9 HX 370 w/ Radeon 890M","AMD Radeon 890M Graphics (RADV GFX1150)","Vulkan","models/gguf/Qwen3-4B-Instruct-2507-Q4_0.gguf","qwen3 4B Q4_0","2363590144","4022468096","2048","512","12","0x0","0","50","f16","f16","99","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","0","128","0","2026-05-23T01:53:46Z","3893177469","20287093","32.878624","0.171446"
vulkan,baseline,"4f0e43da6","9282","AMD Ryzen AI 9 HX 370 w/ Radeon 890M","AMD Radeon 890M Graphics (RADV GFX1150)","Vulkan","models/gguf/Qwen3-4B-Instruct-2507-Q4_0.gguf","qwen3 4B Q4_0","2363590144","4022468096","2048","512","12","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-05-23T01:53:58Z","764513911","1834046","669.709150","1.604877"
vulkan,baseline,"4f0e43da6","9282","AMD Ryzen AI 9 HX 370 w/ Radeon 890M","AMD Radeon 890M Graphics (RADV GFX1150)","Vulkan","models/gguf/Qwen3-4B-Instruct-2507-Q4_0.gguf","qwen3 4B Q4_0","2363590144","4022468096","2048","512","12","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","0","2026-05-23T01:54:01Z","3757664732","12337367","34.063955","0.111967"
vulkan,baseline,"4f0e43da6","9282","AMD Ryzen AI 9 HX 370 w/ Radeon 890M","AMD Radeon 890M Graphics (RADV GFX1150)","Vulkan","models/gguf/Qwen3-4B-Instruct-2507-Q4_K_M.gguf","qwen3 4B Q4_K - Medium","2491323904","4022468096","2048","512","12","0x0","0","50","f16","f16","99","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-05-23T01:54:14Z","877024932","2881968","583.796036","1.915023"
vulkan,baseline,"4f0e43da6","9282","AMD Ryzen AI 9 HX 370 w/ Radeon 890M","AMD Radeon 890M Graphics (RADV GFX1150)","Vulkan","models/gguf/Qwen3-4B-Instruct-2507-Q4_K_M.gguf","qwen3 4B Q4_K - Medium","2491323904","4022468096","2048","512","12","0x0","0","50","f16","f16","99","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","0","128","0","2026-05-23T01:54:18Z","4037515637","21221521","31.703246","0.166151"
vulkan,baseline,"4f0e43da6","9282","AMD Ryzen AI 9 HX 370 w/ Radeon 890M","AMD Radeon 890M Graphics (RADV GFX1150)","Vulkan","models/gguf/Qwen3-4B-Instruct-2507-Q4_K_M.gguf","qwen3 4B Q4_K - Medium","2491323904","4022468096","2048","512","12","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-05-23T01:54:30Z","792751781","1388776","645.852912","1.130125"
vulkan,baseline,"4f0e43da6","9282","AMD Ryzen AI 9 HX 370 w/ Radeon 890M","AMD Radeon 890M Graphics (RADV GFX1150)","Vulkan","models/gguf/Qwen3-4B-Instruct-2507-Q4_K_M.gguf","qwen3 4B Q4_K - Medium","2491323904","4022468096","2048","512","12","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","0","2026-05-23T01:54:33Z","3953818195","11169248","32.373942","0.091480"
vulkan,baseline,"4f0e43da6","9282","AMD Ryzen AI 9 HX 370 w/ Radeon 890M","AMD Radeon 890M Graphics (RADV GFX1150)","Vulkan","models/gguf/Qwen3-4B-Instruct-2507-Q5_K_M.gguf","qwen3 4B Q5_K - Medium","2883556864","4022468096","2048","512","12","0x0","0","50","f16","f16","99","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-05-23T01:54:49Z","862258509","1753070","593.791078","1.206283"
vulkan,baseline,"4f0e43da6","9282","AMD Ryzen AI 9 HX 370 w/ Radeon 890M","AMD Radeon 890M Graphics (RADV GFX1150)","Vulkan","models/gguf/Qwen3-4B-Instruct-2507-Q5_K_M.gguf","qwen3 4B Q5_K - Medium","2883556864","4022468096","2048","512","12","0x0","0","50","f16","f16","99","0","layer","0","0","0","auto","0.00","none","1","0","0","0","0","0","0","0","128","0","2026-05-23T01:54:53Z","4558278884","11560439","28.080895","0.071171"
